c1;c2;c3;c4;c5;score_cv;score_test
4;13;0,4;0,8;0,7;0,804464125;0,804932735
4;13;0,5;0,6;0,7;0,8045455;0,804932735
4;13;0,6;0,5;0,5;0,806858875;0,804932735
4;13;0,6;0,8;0,4;0,817938125;0,804932735
4;13;0,6;0,8;0,8;0,808969125;0,804932735
4;13;0,6;0,9;0,8;0,815787375;0,804932735
4;13;0,7;0,4;0,4;0,802232375;0,804932735
4;13;0,7;0,4;0,6;0,800162375;0,804932735
4;13;0,7;0,4;0,7;0,782143;0,804932735
4;13;0,7;0,5;0,6;0,793465875;0,804932735
4;13;0,7;0,5;0,7;0,7978085;0,804932735
4;13;0,7;0,8;0,4;0,79553575;0,804932735
4;13;0,7;0,9;0,8;0,815909125;0,804932735
4;13;0,8;0,4;0,7;0,7841315;0,804932735
4;13;0,8;0,6;0,4;0,781980375;0,804932735
4;13;0,8;0,6;0,7;0,797767625;0,804932735
4;13;0,8;0,9;0,6;0,80235375;0,804932735
4;13;0,8;0,9;0,8;0,813474;0,804932735
4;13;0,9;0,5;0,8;0,791112;0,804932735
4;13;0,9;0,6;0,4;0,788920375;0,804932735
4;13;0,9;0,9;0,7;0,831453125;0,804932735
4;13;0,9;0,9;0,9;0,8201705;0,804932735
4;4;0,2;0,5;0,9;0,8066965;0,802690583
4;4;0,3;0,8;0,5;0,813474;0,802690583
4;4;0,3;0,8;0,6;0,82033275;0,802690583
4;4;0,4;0,4;0,4;0,81351475;0,802690583
4;4;0,4;0,5;0,8;0,815746875;0,802690583
4;4;0,5;0,8;0,7;0,81793825;0,802690583
4;4;0,6;0,8;0,7;0,809009875;0,802690583
4;4;0,6;0,8;0,8;0,811282625;0,802690583
4;4;0,6;0,8;0,9;0,806777625;0,802690583
4;4;0,7;0,5;0,7;0,808928625;0,802690583
4;4;0,7;0,5;0,9;0,802191625;0,802690583
4;4;0,7;0,6;0,7;0,797848875;0,802690583
4;4;0,7;0,6;0,8;0,8023945;0,802690583
4;4;0,7;0,6;0,9;0,82025175;0,802690583
4;4;0,7;0,9;0,7;0,824797125;0,802690583
4;4;0,8;0,8;0,8;0,815746625;0,802690583
4;4;0,9;0,6;0,6;0,822483875;0,802690583
4;4;0,9;0,8;0,4;0,799918875;0,802690583
4;4;0,9;0,8;0,6;0,817776;0,802690583
4;5;0,2;0,6;0,5;0,815746625;0,802690583
4;5;0,2;0,6;0,6;0,813474;0,802690583
4;5;0,2;0,6;0,7;0,815706125;0,802690583
4;5;0,2;0,6;0,8;0,813514625;0,802690583
4;5;0,2;0,6;0,9;0,811241875;0,802690583
4;5;0,3;0,6;0,5;0,8134335;0,802690583
4;5;0,4;0,4;0,4;0,824716;0,802690583
4;5;0,4;0,8;0,6;0,81355525;0,802690583
4;5;0,4;0,8;0,7;0,80681825;0,802690583
4;5;0,5;0,4;0,7;0,800040625;0,802690583
4;5;0,5;0,5;0,6;0,813677;0,802690583
4;5;0,5;0,8;0,5;0,815706125;0,802690583
4;5;0,7;0,7;0,9;0,799878125;0,802690583
4;5;0,7;0,8;0,5;0,8000405;0,802690583
4;5;0,7;0,8;0,6;0,8002435;0,802690583
4;5;0,8;0,9;0,4;0,80669625;0,802690583
4;5;0,8;0,9;0,5;0,804301875;0,802690583
4;5;0,9;0,7;0,6;0,802151125;0,802690583
4;6;0,2;0,5;0,8;0,813474;0,802690583
4;6;0,2;0,6;0,7;0,809050375;0,802690583
4;6;0,2;0,6;0,9;0,804504875;0,802690583
4;6;0,4;0,4;0,4;0,81810075;0,802690583
4;6;0,4;0,8;0,5;0,82248375;0,802690583
4;6;0,5;0,4;0,7;0,795535625;0,802690583
4;6;0,5;0,4;0,9;0,802353875;0,802690583
4;6;0,6;0,5;0,5;0,797768;0,802690583
4;6;0,6;0,8;0,5;0,826867;0,802690583
4;6;0,6;0,8;0,8;0,80896925;0,802690583
4;6;0,7;0,4;0,6;0,811323;0,802690583
4;6;0,7;0,4;0,7;0,788839375;0,802690583
4;6;0,7;0,8;0,6;0,813392875;0,802690583
4;6;0,8;0,8;0,4;0,81120125;0,802690583
4;6;0,8;0,9;0,4;0,7954545;0,802690583
4;7;0,2;0,5;0,8;0,813474;0,802690583
4;7;0,2;0,5;0,9;0,820211125;0,802690583
4;7;0,2;0,6;0,7;0,799918875;0,802690583
4;7;0,2;0,6;0,9;0,804545375;0,802690583
4;7;0,3;0,5;0,8;0,818100625;0,802690583
4;7;0,3;0,9;0,7;0,813474125;0,802690583
4;7;0,4;0,4;0,4;0,81136375;0,802690583
4;7;0,4;0,4;0,5;0,799999875;0,802690583
4;7;0,4;0,5;0,9;0,80909075;0,802690583
4;7;0,5;0,4;0,7;0,806939875;0,802690583
4;7;0,5;0,4;0,9;0,800081125;0,802690583
4;7;0,5;0,8;0,4;0,820211125;0,802690583
4;7;0,6;0,5;0,4;0,795616875;0,802690583
4;7;0,6;0,8;0,4;0,811241875;0,802690583
4;7;0,6;0,8;0,6;0,804383375;0,802690583
4;7;0,7;0,4;0,5;0,80462675;0,802690583
4;7;0,7;0,5;0,5;0,800203;0,802690583
4;7;0,7;0,5;0,6;0,782224125;0,802690583
4;7;0,8;0,6;0,5;0,80012175;0,802690583
4;7;0,8;0,8;0,6;0,811120125;0,802690583
4;7;0,8;0,9;0,6;0,806777375;0,802690583
4;7;0,9;0,8;0,8;0,817978875;0,802690583
4;7;0,9;0,9;0,4;0,804545375;0,802690583
4;7;0,9;0,9;0,7;0,817776125;0,802690583
4;8;0,2;0,5;0,8;0,813474;0,802690583
4;8;0,2;0,5;0,9;0,820211125;0,802690583
4;8;0,2;0,6;0,7;0,813474;0,802690583
4;8;0,2;0,6;0,9;0,804545375;0,802690583
4;8;0,3;0,5;0,8;0,8158685;0,802690583
4;8;0,4;0,4;0,5;0,8000405;0,802690583
4;8;0,4;0,5;0,9;0,802394375;0,802690583
4;8;0,4;0,8;0,6;0,811160625;0,802690583
4;8;0,4;0,9;0,6;0,81806;0,802690583
4;8;0,5;0,4;0,7;0,8092125;0,802690583
4;8;0,5;0,4;0,9;0,800081125;0,802690583
4;8;0,5;0,8;0,5;0,81116075;0,802690583
4;8;0,5;0,9;0,4;0,813474;0,802690583
4;8;0,5;0,9;0,6;0,811322875;0,802690583
4;8;0,5;0,9;0,8;0,815625;0,802690583
4;8;0,6;0,6;0,5;0,8135955;0,802690583
4;8;0,6;0,9;0,4;0,813514625;0,802690583
4;8;0,7;0,4;0,5;0,80008125;0,802690583
4;8;0,7;0,6;0,4;0,79557625;0,802690583
4;8;0,7;0,9;0,7;0,8248375;0,802690583
4;8;0,7;0,9;0,8;0,82711025;0,802690583
4;8;0,8;0,9;0,5;0,80446425;0,802690583
4;8;0,8;0,9;0,7;0,8224025;0,802690583
4;8;0,8;0,9;0,8;0,8089285;0,802690583
4;8;0,9;0,9;0,7;0,81570625;0,802690583
4;9;0,2;0,5;0,4;0,81566575;0,802690583
4;9;0,2;0,5;0,8;0,813474;0,802690583
4;9;0,2;0,5;0,9;0,820211125;0,802690583
4;9;0,2;0,6;0,7;0,813474;0,802690583
4;9;0,2;0,6;0,9;0,804545375;0,802690583
4;9;0,3;0,5;0,8;0,81363625;0,802690583
4;9;0,3;0,8;0,4;0,809050375;0,802690583
4;9;0,4;0,4;0,4;0,81810075;0,802690583
4;9;0,4;0,4;0,5;0,8000405;0,802690583
4;9;0,4;0,5;0,9;0,802435;0,802690583
4;9;0,4;0,8;0,9;0,8202515;0,802690583
4;9;0,5;0,4;0,9;0,800081125;0,802690583
4;9;0,5;0,8;0,6;0,81785725;0,802690583
4;9;0,5;0,8;0,7;0,806615125;0,802690583
4;9;0,5;0,8;0,8;0,815625125;0,802690583
4;9;0,5;0,9;0,9;0,831412375;0,802690583
4;9;0,6;0,6;0,4;0,822564875;0,802690583
4;9;0,6;0,6;0,7;0,818019625;0,802690583
4;9;0,6;0,8;0,5;0,815665625;0,802690583
4;9;0,6;0,8;0,6;0,80888825;0,802690583
4;9;0,7;0,4;0,5;0,797849125;0,802690583
4;9;0,7;0,8;0,6;0,809050375;0,802690583
4;9;0,7;0,9;0,6;0,809172;0,802690583
4;10;0,2;0,5;0,4;0,81566575;0,802690583
4;10;0,2;0,5;0,8;0,813474;0,802690583
4;10;0,2;0,5;0,9;0,820211125;0,802690583
4;10;0,2;0,6;0,7;0,813474;0,802690583
4;10;0,2;0,6;0,9;0,804545375;0,802690583
4;10;0,3;0,5;0,8;0,81363625;0,802690583
4;10;0,3;0,8;0,4;0,8112825;0,802690583
4;10;0,4;0,4;0,4;0,815828;0,802690583
4;10;0,4;0,4;0,5;0,797808375;0,802690583
4;10;0,4;0,5;0,9;0,802435;0,802690583
4;10;0,4;0,8;0,9;0,8202515;0,802690583
4;10;0,5;0,4;0,9;0,800081125;0,802690583
4;10;0,5;0,8;0,6;0,81785725;0,802690583
4;10;0,5;0,8;0,8;0,813352375;0,802690583
4;10;0,5;0,9;0,9;0,8336445;0,802690583
4;10;0,6;0,6;0,4;0,82029225;0,802690583
4;10;0,6;0,8;0,6;0,806656125;0,802690583
4;10;0,7;0,4;0,5;0,797849;0,802690583
4;10;0,7;0,8;0,6;0,82025175;0,802690583
4;10;0,8;0,9;0,8;0,813474;0,802690583
4;11;0,2;0,5;0,4;0,81566575;0,802690583
4;11;0,2;0,5;0,8;0,813474;0,802690583
4;11;0,2;0,5;0,9;0,820211125;0,802690583
4;11;0,2;0,6;0,7;0,813474;0,802690583
4;11;0,2;0,6;0,9;0,804545375;0,802690583
4;11;0,3;0,5;0,8;0,81363625;0,802690583
4;11;0,3;0,8;0,4;0,809050375;0,802690583
4;11;0,4;0,4;0,4;0,815828;0,802690583
4;11;0,4;0,4;0,5;0,797808375;0,802690583
4;11;0,4;0,5;0,9;0,802435;0,802690583
4;11;0,4;0,8;0,9;0,8202515;0,802690583
4;11;0,5;0,4;0,9;0,800081125;0,802690583
4;11;0,5;0,8;0,8;0,806655875;0,802690583
4;11;0,5;0,9;0,8;0,813392875;0,802690583
4;11;0,5;0,9;0,9;0,8336445;0,802690583
4;11;0,6;0,6;0,4;0,81806;0,802690583
4;11;0,7;0,4;0,5;0,797849;0,802690583
4;11;0,9;0,6;0,4;0,788920375;0,802690583
4;11;0,9;0,9;0,6;0,80227275;0,802690583
4;11;0,9;0,9;0,8;0,813433375;0,802690583
4;12;0,2;0,5;0,4;0,81566575;0,802690583
4;12;0,2;0,5;0,8;0,813474;0,802690583
4;12;0,2;0,5;0,9;0,820211125;0,802690583
4;12;0,2;0,6;0,7;0,813474;0,802690583
4;12;0,2;0,6;0,9;0,804545375;0,802690583
4;12;0,3;0,5;0,8;0,81363625;0,802690583
4;12;0,3;0,8;0,4;0,804586;0,802690583
4;12;0,4;0,4;0,4;0,815828;0,802690583
4;12;0,4;0,4;0,5;0,797808375;0,802690583
4;12;0,4;0,5;0,9;0,802435;0,802690583
4;12;0,4;0,8;0,9;0,8202515;0,802690583
4;12;0,5;0,4;0,9;0,800081125;0,802690583
4;12;0,5;0,8;0,8;0,81112025;0,802690583
4;12;0,5;0,9;0,9;0,835876625;0,802690583
4;12;0,7;0,4;0,5;0,797849;0,802690583
4;12;0,9;0,9;0,6;0,80012175;0,802690583
4;13;0,2;0,5;0,4;0,81566575;0,802690583
4;13;0,2;0,5;0,8;0,813474;0,802690583
4;13;0,2;0,5;0,9;0,820211125;0,802690583
4;13;0,2;0,6;0,7;0,813474;0,802690583
4;13;0,2;0,6;0,9;0,804545375;0,802690583
4;13;0,3;0,5;0,8;0,81363625;0,802690583
4;13;0,3;0,8;0,4;0,804586;0,802690583
4;13;0,4;0,4;0,4;0,815828;0,802690583
4;13;0,4;0,4;0,5;0,797808375;0,802690583
4;13;0,4;0,5;0,9;0,802435;0,802690583
4;13;0,4;0,8;0,9;0,8202515;0,802690583
4;13;0,5;0,4;0,9;0,800081125;0,802690583
4;13;0,5;0,8;0,8;0,81112025;0,802690583
4;13;0,5;0,9;0,9;0,835876625;0,802690583
4;13;0,7;0,4;0,5;0,797849;0,802690583
4;13;0,9;0,9;0,6;0,802353875;0,802690583
4;4;0,2;0,5;0,8;0,80227275;0,80044843
4;4;0,3;0,5;0,9;0,811242;0,80044843
4;4;0,3;0,6;0,5;0,81810075;0,80044843
4;4;0,3;0,6;0,6;0,820292375;0,80044843
4;4;0,3;0,6;0,7;0,81806025;0,80044843
4;4;0,4;0,5;0,5;0,808928625;0,80044843
4;4;0,4;0,5;0,6;0,808928625;0,80044843
4;4;0,4;0,7;0,4;0,8225245;0,80044843
4;4;0,4;0,7;0,7;0,822605625;0,80044843
4;4;0,4;0,7;0,8;0,822605625;0,80044843
4;4;0,4;0,7;0,9;0,822565;0,80044843
4;4;0,5;0,8;0,5;0,804342375;0,80044843
4;4;0,5;0,8;0,6;0,81793825;0,80044843
4;4;0,6;0,4;0,7;0,7933035;0,80044843
4;4;0,6;0,4;0,8;0,797767875;0,80044843
4;4;0,6;0,7;0,6;0,80223225;0,80044843
4;4;0,6;0,7;0,7;0,806737125;0,80044843
4;4;0,7;0,7;0,6;0,824756375;0,80044843
4;4;0,8;0,4;0,6;0,793262875;0,80044843
4;4;0,8;0,6;0,5;0,80896925;0,80044843
4;4;0,8;0,7;0,9;0,81793825;0,80044843
4;4;0,8;0,8;0,7;0,8135145;0,80044843
4;4;0,8;0,8;0,9;0,802150875;0,80044843
4;4;0,9;0,6;0,8;0,81570625;0,80044843
4;4;0,9;0,6;0,9;0,804505;0,80044843
4;4;0,9;0,9;0,6;0,835917375;0,80044843
4;4;0,9;0,9;0,7;0,815706375;0,80044843
4;4;0,9;0,9;0,8;0,82240275;0,80044843
4;5;0,2;0,5;0,4;0,81116075;0,80044843
4;5;0,2;0,5;0,5;0,811201375;0,80044843
4;5;0,2;0,5;0,6;0,80446425;0,80044843
4;5;0,2;0,5;0,9;0,822524375;0,80044843
4;5;0,3;0,8;0,8;0,799959625;0,80044843
4;5;0,4;0,6;0,4;0,811282625;0,80044843
4;5;0,5;0,4;0,8;0,79553575;0,80044843
4;5;0,5;0,6;0,5;0,797767875;0,80044843
4;5;0,6;0,4;0,4;0,813596;0,80044843
4;5;0,6;0,7;0,8;0,80896925;0,80044843
4;5;0,8;0,4;0,6;0,7865665;0,80044843
4;5;0,8;0,6;0,4;0,797768;0,80044843
4;5;0,8;0,9;0,7;0,8180195;0,80044843
4;5;0,9;0,8;0,4;0,8180195;0,80044843
4;6;0,2;0,5;0,4;0,817938375;0,80044843
4;6;0,2;0,6;0,5;0,809050375;0,80044843
4;6;0,2;0,6;0,6;0,809050375;0,80044843
4;6;0,2;0,8;0,8;0,8045455;0,80044843
4;6;0,3;0,4;0,5;0,806777875;0,80044843
4;6;0,3;0,8;0,4;0,802354;0,80044843
4;6;0,4;0,5;0,9;0,813555;0,80044843
4;6;0,4;0,8;0,9;0,815787375;0,80044843
4;6;0,5;0,6;0,8;0,802394375;0,80044843
4;6;0,6;0,6;0,4;0,815746875;0,80044843
4;6;0,7;0,8;0,8;0,829180375;0,80044843
4;6;0,7;0,9;0,8;0,8225245;0,80044843
4;6;0,8;0,4;0,7;0,793100625;0,80044843
4;6;0,9;0,5;0,5;0,773052;0,80044843
4;6;0,9;0,9;0,7;0,806655875;0,80044843
4;6;0,9;0,9;0,8;0,808888;0,80044843
4;7;0,1;0,9;0,4;0,8180195;0,80044843
4;7;0,2;0,5;0,5;0,813474;0,80044843
4;7;0,2;0,5;0,6;0,81124175;0,80044843
4;7;0,2;0,5;0,7;0,8135145;0,80044843
4;7;0,2;0,6;0,5;0,809050375;0,80044843
4;7;0,2;0,6;0,6;0,79768675;0,80044843
4;7;0,2;0,8;0,9;0,804545375;0,80044843
4;7;0,3;0,4;0,5;0,80901;0,80044843
4;7;0,3;0,5;0,5;0,80900975;0,80044843
4;7;0,3;0,5;0,6;0,804504875;0,80044843
4;7;0,3;0,8;0,7;0,813474;0,80044843
4;7;0,4;0,5;0,7;0,82029225;0,80044843
4;7;0,4;0,9;0,6;0,815827875;0,80044843
4;7;0,4;0,9;0,7;0,82033275;0,80044843
4;7;0,4;0,9;0,8;0,822605375;0,80044843
4;7;0,5;0,4;0,4;0,813514875;0,80044843
4;7;0,5;0,8;0,5;0,817978875;0,80044843
4;7;0,6;0,8;0,5;0,820211125;0,80044843
4;7;0,6;0,8;0,7;0,802151;0,80044843
4;7;0,6;0,8;0,9;0,806818;0,80044843
4;7;0,8;0,4;0,6;0,80442375;0,80044843
4;7;0,9;0,8;0,9;0,804464375;0,80044843
4;8;0,1;0,9;0,4;0,81355525;0,80044843
4;8;0,2;0,5;0,4;0,8179385;0,80044843
4;8;0,2;0,5;0,5;0,817979;0,80044843
4;8;0,2;0,5;0,6;0,8135145;0,80044843
4;8;0,2;0,5;0,7;0,8135145;0,80044843
4;8;0,2;0,6;0,5;0,81355525;0,80044843
4;8;0,2;0,6;0,6;0,8112825;0,80044843
4;8;0,2;0,8;0,4;0,8045455;0,80044843
4;8;0,2;0,8;0,5;0,8045455;0,80044843
4;8;0,2;0,8;0,6;0,80900975;0,80044843
4;8;0,2;0,8;0,7;0,813474125;0,80044843
4;8;0,2;0,8;0,8;0,809050375;0,80044843
4;8;0,3;0,4;0,5;0,80901;0,80044843
4;8;0,3;0,5;0,5;0,81351475;0,80044843
4;8;0,3;0,5;0,6;0,80227275;0,80044843
4;8;0,3;0,8;0,5;0,82244325;0,80044843
4;8;0,4;0,5;0,7;0,827110375;0,80044843
4;8;0,5;0,8;0,4;0,808888125;0,80044843
4;8;0,5;0,8;0,6;0,80438325;0,80044843
4;8;0,6;0,4;0,4;0,8181005;0,80044843
4;8;0,6;0,8;0,6;0,811201375;0,80044843
4;8;0,8;0,4;0,6;0,799878125;0,80044843
4;8;0,8;0,6;0,9;0,79107125;0,80044843
4;8;0,8;0,8;0,5;0,78417225;0,80044843
4;8;0,8;0,8;0,9;0,813474;0,80044843
4;8;0,9;0,8;0,4;0,802232125;0,80044843
4;8;0,9;0,9;0,4;0,786607;0,80044843
4;8;0,9;0,9;0,5;0,802151;0,80044843
4;9;0,1;0,9;0,4;0,815787375;0,80044843
4;9;0,2;0,5;0,5;0,817979;0,80044843
4;9;0,2;0,5;0,6;0,8135145;0,80044843
4;9;0,2;0,5;0,7;0,8135145;0,80044843
4;9;0,2;0,6;0,5;0,8112825;0,80044843
4;9;0,2;0,6;0,6;0,8112825;0,80044843
4;9;0,2;0,8;0,4;0,8045455;0,80044843
4;9;0,2;0,8;0,5;0,8045455;0,80044843
4;9;0,2;0,8;0,6;0,811241875;0,80044843
4;9;0,2;0,8;0,7;0,813514625;0,80044843
4;9;0,2;0,8;0,8;0,809050375;0,80044843
4;9;0,3;0,4;0,5;0,80901;0,80044843
4;9;0,3;0,5;0,6;0,80227275;0,80044843
4;9;0,3;0,8;0,5;0,820170625;0,80044843
4;9;0,4;0,8;0,5;0,80661525;0,80044843
4;9;0,4;0,8;0,6;0,81793825;0,80044843
4;9;0,4;0,9;0,7;0,822565;0,80044843
4;9;0,6;0,4;0,4;0,80909075;0,80044843
4;9;0,6;0,8;0,7;0,804464375;0,80044843
4;9;0,7;0,8;0,5;0,799918875;0,80044843
4;9;0,7;0,8;0,7;0,831453125;0,80044843
4;9;0,8;0,4;0,6;0,802110375;0,80044843
4;9;0,8;0,9;0,7;0,808888;0,80044843
4;9;0,9;0,8;0,6;0,804667375;0,80044843
4;9;0,9;0,8;0,7;0,802313375;0,80044843
4;9;0,9;0,9;0,6;0,80223225;0,80044843
4;10;0,1;0,9;0,4;0,815787375;0,80044843
4;10;0,2;0,5;0,5;0,817979;0,80044843
4;10;0,2;0,5;0,6;0,8135145;0,80044843
4;10;0,2;0,5;0,7;0,8135145;0,80044843
4;10;0,2;0,6;0,5;0,8112825;0,80044843
4;10;0,2;0,6;0,6;0,8112825;0,80044843
4;10;0,2;0,8;0,4;0,80008125;0,80044843
4;10;0,2;0,8;0,5;0,8045455;0,80044843
4;10;0,2;0,8;0,6;0,811241875;0,80044843
4;10;0,2;0,8;0,7;0,813514625;0,80044843
4;10;0,2;0,8;0,8;0,809050375;0,80044843
4;10;0,3;0,4;0,5;0,80901;0,80044843
4;10;0,3;0,5;0,6;0,804505;0,80044843
4;10;0,3;0,8;0,5;0,820170625;0,80044843
4;10;0,4;0,8;0,5;0,80661525;0,80044843
4;10;0,4;0,8;0,6;0,8156655;0,80044843
4;10;0,5;0,9;0,5;0,815868375;0,80044843
4;10;0,6;0,4;0,4;0,81582775;0,80044843
4;10;0,6;0,6;0,6;0,815828;0,80044843
4;10;0,6;0,8;0,7;0,804464375;0,80044843
4;10;0,7;0,8;0,7;0,831453125;0,80044843
4;10;0,8;0,4;0,6;0,797646;0,80044843
4;10;0,8;0,8;0,6;0,797889625;0,80044843
4;10;0,8;0,9;0,7;0,8202515;0,80044843
4;10;0,9;0,8;0,4;0,795413875;0,80044843
4;10;0,9;0,8;0,6;0,81590925;0,80044843
4;11;0,1;0,9;0,4;0,815787375;0,80044843
4;11;0,2;0,5;0,5;0,817979;0,80044843
4;11;0,2;0,5;0,6;0,8135145;0,80044843
4;11;0,2;0,5;0,7;0,8135145;0,80044843
4;11;0,2;0,6;0,5;0,8112825;0,80044843
4;11;0,2;0,6;0,6;0,8112825;0,80044843
4;11;0,2;0,8;0,4;0,80008125;0,80044843
4;11;0,2;0,8;0,5;0,8045455;0,80044843
4;11;0,2;0,8;0,6;0,811241875;0,80044843
4;11;0,2;0,8;0,7;0,813514625;0,80044843
4;11;0,2;0,8;0,8;0,809050375;0,80044843
4;11;0,3;0,4;0,5;0,80901;0,80044843
4;11;0,3;0,5;0,6;0,804505;0,80044843
4;11;0,3;0,8;0,5;0,820170625;0,80044843
4;11;0,4;0,8;0,5;0,80661525;0,80044843
4;11;0,4;0,8;0,6;0,815706125;0,80044843
4;11;0,6;0,4;0,4;0,81582775;0,80044843
4;11;0,6;0,6;0,6;0,815828;0,80044843
4;11;0,6;0,8;0,7;0,8;0,80044843
4;11;0,7;0,8;0,7;0,831453125;0,80044843
4;11;0,8;0,4;0,6;0,799878125;0,80044843
4;11;0,8;0,6;0,6;0,78449675;0,80044843
4;11;0,8;0,8;0,6;0,80012175;0,80044843
4;11;0,8;0,9;0,7;0,820211125;0,80044843
4;11;0,9;0,8;0,6;0,804667375;0,80044843
4;12;0,1;0,9;0,4;0,815787375;0,80044843
4;12;0,2;0,5;0,5;0,817979;0,80044843
4;12;0,2;0,5;0,6;0,8135145;0,80044843
4;12;0,2;0,5;0,7;0,8135145;0,80044843
4;12;0,2;0,6;0,5;0,8112825;0,80044843
4;12;0,2;0,6;0,6;0,8112825;0,80044843
4;12;0,2;0,8;0,4;0,80008125;0,80044843
4;12;0,2;0,8;0,5;0,8045455;0,80044843
4;12;0,2;0,8;0,6;0,811241875;0,80044843
4;12;0,2;0,8;0,7;0,813514625;0,80044843
4;12;0,2;0,8;0,8;0,809050375;0,80044843
4;12;0,3;0,4;0,5;0,80901;0,80044843
4;12;0,3;0,5;0,6;0,804505;0,80044843
4;12;0,3;0,8;0,5;0,820170625;0,80044843
4;12;0,4;0,8;0,5;0,80661525;0,80044843
4;12;0,4;0,8;0,6;0,815706125;0,80044843
4;12;0,4;0,9;0,8;0,82248375;0,80044843
4;12;0,6;0,4;0,4;0,81582775;0,80044843
4;12;0,6;0,6;0,6;0,820373375;0,80044843
4;12;0,6;0,8;0,7;0,8;0,80044843
4;12;0,7;0,8;0,7;0,831453125;0,80044843
4;12;0,8;0,4;0,6;0,799878125;0,80044843
4;12;0,8;0,6;0,6;0,786728875;0,80044843
4;12;0,8;0,8;0,6;0,80012175;0,80044843
4;12;0,8;0,9;0,7;0,813392875;0,80044843
4;12;0,9;0,8;0,6;0,802475875;0,80044843
4;12;0,9;0,9;0,8;0,81789775;0,80044843
4;13;0,1;0,9;0,4;0,815787375;0,80044843
4;13;0,2;0,5;0,5;0,817979;0,80044843
4;13;0,2;0,5;0,6;0,8135145;0,80044843
4;13;0,2;0,5;0,7;0,8135145;0,80044843
4;13;0,2;0,6;0,5;0,8112825;0,80044843
4;13;0,2;0,6;0,6;0,8112825;0,80044843
4;13;0,2;0,8;0,4;0,80008125;0,80044843
4;13;0,2;0,8;0,5;0,8045455;0,80044843
4;13;0,2;0,8;0,6;0,811241875;0,80044843
4;13;0,2;0,8;0,7;0,813514625;0,80044843
4;13;0,2;0,8;0,8;0,809050375;0,80044843
4;13;0,3;0,4;0,5;0,80901;0,80044843
4;13;0,3;0,5;0,6;0,804505;0,80044843
4;13;0,3;0,8;0,5;0,820170625;0,80044843
4;13;0,4;0,8;0,5;0,80661525;0,80044843
4;13;0,4;0,8;0,6;0,815706125;0,80044843
4;13;0,4;0,9;0,8;0,824756375;0,80044843
4;13;0,6;0,4;0,4;0,81582775;0,80044843
4;13;0,6;0,6;0,6;0,820373375;0,80044843
4;13;0,6;0,8;0,7;0,8;0,80044843
4;13;0,7;0,8;0,7;0,831453125;0,80044843
4;13;0,8;0,4;0,6;0,799878125;0,80044843
4;13;0,8;0,6;0,6;0,786728875;0,80044843
4;13;0,8;0,8;0,6;0,80012175;0,80044843
4;13;0,8;0,9;0,7;0,813392875;0,80044843
4;13;0,9;0,8;0,6;0,80917225;0,80044843
4;13;0,9;0,9;0,8;0,8156655;0,80044843
4;4;0,1;0,8;0,6;0,782021125;0,798206278
4;4;0,1;0,8;0,7;0,784293875;0,798206278
4;4;0,1;0,8;0,8;0,784293875;0,798206278
4;4;0,1;0,8;0,9;0,782021125;0,798206278
4;4;0,2;0,4;0,5;0,815868375;0,798206278
4;4;0,2;0,4;0,9;0,815827875;0,798206278
4;4;0,3;0,5;0,5;0,804505;0,798206278
4;4;0,3;0,6;0,4;0,81810075;0,798206278
4;4;0,4;0,4;0,8;0,813474125;0,798206278
4;4;0,4;0,4;0,9;0,80896925;0,798206278
4;4;0,4;0,5;0,9;0,8112825;0,798206278
4;4;0,4;0,7;0,5;0,81806025;0,798206278
4;4;0,4;0,7;0,6;0,818100875;0,798206278
4;4;0,5;0,6;0,4;0,809131375;0,798206278
4;4;0,5;0,6;0,5;0,80689925;0,798206278
4;4;0,5;0,6;0,8;0,80681825;0,798206278
4;4;0,5;0,8;0,4;0,808969125;0,798206278
4;4;0,6;0,5;0,6;0,79768675;0,798206278
4;4;0,6;0,5;0,7;0,802232125;0,798206278
4;4;0,6;0,6;0,5;0,813595875;0,798206278
4;4;0,6;0,7;0,8;0,80900975;0,798206278
4;4;0,6;0,7;0,9;0,813514625;0,798206278
4;4;0,7;0,8;0,5;0,817776125;0,798206278
4;4;0,8;0,5;0,9;0,815828;0,798206278
4;4;0,8;0,7;0,6;0,8088475;0,798206278
4;4;0,9;0,5;0,4;0,7774755;0,798206278
4;4;0,9;0,7;0,8;0,808807;0,798206278
4;5;0,1;0,8;0,6;0,7933035;0,798206278
4;5;0,1;0,8;0,7;0,78883925;0,798206278
4;5;0,1;0,8;0,8;0,788798625;0,798206278
4;5;0,1;0,8;0,9;0,791112;0,798206278
4;5;0,2;0,4;0,7;0,817979125;0,798206278
4;5;0,2;0,4;0,8;0,82694825;0,798206278
4;5;0,2;0,5;0,7;0,80446425;0,798206278
4;5;0,2;0,5;0,8;0,80446425;0,798206278
4;5;0,3;0,4;0,4;0,813514875;0,798206278
4;5;0,3;0,5;0,6;0,804423875;0,798206278
4;5;0,3;0,5;0,7;0,813555375;0,798206278
4;5;0,3;0,5;0,8;0,809090875;0,798206278
4;5;0,3;0,6;0,4;0,806777625;0,798206278
4;5;0,3;0,6;0,6;0,811201375;0,798206278
4;5;0,3;0,6;0,7;0,806655875;0,798206278
4;5;0,3;0,8;0,7;0,799959625;0,798206278
4;5;0,4;0,6;0,5;0,81132325;0,798206278
4;5;0,5;0,4;0,6;0,806899375;0,798206278
